feature_path,prediction,confidence
/home/user/prognosis_lst/feature/huaxi/pretrain/train/005ba85a20d7a611888ccf453bfeb36a.pt,1,0.7337227463722229
/home/user/prognosis_lst/feature/huaxi/pretrain/train/005bb31a165369bb229ed6009c28aceb.pt,0,0.6729137301445007
/home/user/prognosis_lst/feature/huaxi/pretrain/train/005bc723929819f93a60c82c4a4d18dc.pt,1,0.8169335722923279
/home/user/prognosis_lst/feature/huaxi/pretrain/train/005f98db34ae54aa52a07774059b8860.pt,1,0.8937699794769287
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00603b799644adadfb8d60fcf7d33372.pt,1,0.844731330871582
/home/user/prognosis_lst/feature/huaxi/pretrain/train/006115a2578392c8762b294a2f6c3ff3.pt,1,0.7302094101905823
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00615f1824d49ec98d9aec5d5ef0d848.pt,1,0.856229305267334
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0063c67b0e4c6f8bf6c1d9c9e89d8a52.pt,1,0.7727243304252625
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0064de6e67289a6a46a64d19a12eb948.pt,1,0.6717142462730408
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0065d46893fe2007c16ca7445cba9fd0.pt,1,0.8552171587944031
/home/user/prognosis_lst/feature/huaxi/pretrain/train/006d9e532b91f467e981062e0e5a051d.pt,1,0.8946852087974548
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0070870916ca17eb535e2cda676b9cd3.pt,1,0.8446375131607056
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0078202a23d669aeb5d5d0be65ad54b6.pt,1,0.7566850781440735
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00795abfc91428cf7395972311a99e79.pt,1,0.7493407130241394
/home/user/prognosis_lst/feature/huaxi/pretrain/train/007b87235efce7c55dcf907b4f47732f.pt,1,0.9018891453742981
/home/user/prognosis_lst/feature/huaxi/pretrain/train/008114c988d988f57e9ac6d68c2b97c8.pt,1,0.843601405620575
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00820f457a723ac44a670713cfa3043b.pt,1,0.8298183679580688
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00852ed553295d89fe031f39a7051adb.pt,1,0.8634055852890015
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0085e56cfe1259abb7bc1bf297c91af9.pt,1,0.8083921074867249
/home/user/prognosis_lst/feature/huaxi/pretrain/train/008a9518a52767e608b344c56b279999.pt,0,0.8039663434028625
/home/user/prognosis_lst/feature/huaxi/pretrain/train/008b4f69da7142c7804c917bb523e995.pt,1,0.7289513349533081
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0090e1843e82ece5dafff53f59ebd38b.pt,1,0.5304075479507446
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0094da14b242bf5983f2888fc99baece.pt,1,0.7957193851470947
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0097bd599c67e67b6f59e258abab45fd.pt,0,0.7913808226585388
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00988c0d3021b7b532eea809dcebebee.pt,1,0.6183507442474365
/home/user/prognosis_lst/feature/huaxi/pretrain/train/009d9805cd785a40e8ff1e4d41dba10b.pt,1,0.9499520063400269
/home/user/prognosis_lst/feature/huaxi/pretrain/train/009de22080234b61aa2a6068871b3dcf.pt,1,0.7169015407562256
/home/user/prognosis_lst/feature/huaxi/pretrain/train/009e079e24010eae5b07343733cd3ffb.pt,1,0.6985258460044861
/home/user/prognosis_lst/feature/huaxi/pretrain/train/009f5a6784cebd7e47763977f2b460b6.pt,1,0.6235501170158386
/home/user/prognosis_lst/feature/huaxi/pretrain/train/009f997b326f5730608a2bd1668e979f.pt,1,0.8084076642990112
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00a16db54a717e07407c97a25fb1e9cb.pt,1,0.7955591678619385
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00a2b8e072ba093f7d16edb931b33648.pt,0,0.6662594676017761
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00a61388e06be345a096c5390e3323b6.pt,1,0.8083575367927551
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00a66f46426646386b944e87ab37f872.pt,1,0.8134506344795227
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00a69bfe1140bc564074847c066af1da.pt,1,0.8686176538467407
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00a93369da0edc54c8db66b96e446d3f.pt,1,0.9039480686187744
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00af01d99602bec234398856e02444f0.pt,1,0.749530017375946
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00b82dc541c081989d317426482bcd47.pt,0,0.6606492400169373
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00b8d9be4fffd99808c2dbb309f5a6f5.pt,1,0.656111478805542
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00bae406da204b47a5b22c6ecdb48ca3.pt,1,0.5575592517852783
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00beeef4fc0fe33cd249bac5a7f9d6ec.pt,1,0.6412240266799927
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00bf4ed99d8715d287b29582ef56472a.pt,0,0.8270840048789978
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00c10513c7c3afa93297fa637c2bfb4a.pt,0,0.6307772397994995
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00c24b42b026a29ff2bd374d726ef4fa.pt,1,0.5264369249343872
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00c3e714804997fa3a9d58c78e7ba205.pt,1,0.704572319984436
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00c3ed1a99470be8b7d546576cac3a1c.pt,1,0.8271738886833191
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00c781d0e4fad276c5d1fad3b3c3150b.pt,0,0.7115987539291382
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00c7ddb793e46c28cb8d92913e488d3d.pt,1,0.826820969581604
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00c898fd8701aec3d917cb33458734c1.pt,1,0.8175113797187805
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00ca096edab49c6b6739bd3caded1931.pt,0,0.7848420739173889
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00cb78720371a6ea7b5253859b080582.pt,1,0.8535106182098389
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00cd91775594f8d46b407de4feb55597.pt,1,0.7305841445922852
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00ce71814d4de1308d0741a709d854cb.pt,1,0.876121997833252
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00d242e9a7eb45fd73b477adf88e96fd.pt,1,0.6598954200744629
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00d3eae7f1262edb47f7ed41bef4701b.pt,1,0.9652708172798157
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00d45e058c768fc06f8fa3ce0b91cb42.pt,1,0.7643243670463562
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00d4dff1a7afece8518ab435ec1063af.pt,0,0.7833130955696106
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00d6729e3623cecf8411e2cc56df86ee.pt,1,0.7487398982048035
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00da5434ec5ae644085e32eba43f70ff.pt,0,0.882197916507721
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00df47eac5d0396d321ffb1984a81ce7.pt,1,0.84218829870224
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00e221af41dac9e6056ebd920e000722.pt,1,0.5809880495071411
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00e41e5c5269a76ae680262eff6a55df.pt,1,0.8867365717887878
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00e515a498eb5ba285ffbd6a1b460862.pt,0,0.5561636686325073
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00e6796dfdf1a019dac5fdb5ef5cf3d0.pt,0,0.8822045922279358
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00e8afe1710f9ea1b6260f4192281378.pt,1,0.6224681735038757
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00e993002c0b0c308aa51115f9206779.pt,1,0.8090208768844604
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00eac98525b7c06f6a1201587c02cc2c.pt,0,0.5975660085678101
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00eb912aed5d2215e777cbed4edca0e5.pt,1,0.7606794834136963
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00ef88df413ff6190b537d7075449288.pt,1,0.7636562585830688
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00efb0e2096ce86db2e993c0e86a011d.pt,0,0.5129386186599731
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00f184abafd36974361be86228067592.pt,1,0.7362897992134094
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00f25740ce4450b87f43f8b521dc59f0.pt,1,0.6385967135429382
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00f2655da8d11e898f8d2821ae500cf5.pt,1,0.7449803352355957
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00f2ad9f91fecbd993af30159b90fe5b.pt,1,0.731120228767395
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00f316dbd921095df490a6b7e6deec75.pt,1,0.8860778212547302
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00fb493051f3df0ee090c59d5809196d.pt,1,0.8063146471977234
/home/user/prognosis_lst/feature/huaxi/pretrain/train/00fff5e008d9d2d77e6da90290fc0607.pt,1,0.9028874635696411
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0104727b986d6de3b51f2ae467a020e5.pt,0,0.7230130434036255
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01049035829d869e886898fae4afb51b.pt,1,0.8845730423927307
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0105d00ee06e4d96b5e3e9c4c52ae5db.pt,1,0.7748791575431824
/home/user/prognosis_lst/feature/huaxi/pretrain/train/010a35b1dc5bfc5ca27efcaf352765a8.pt,0,0.5778359770774841
/home/user/prognosis_lst/feature/huaxi/pretrain/train/010c436424c6e51fc4b1f5ab4f0d96ab.pt,0,0.682971715927124
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0111e365a9a23f5d214ae0004b220376.pt,1,0.8442085385322571
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0119393f58d12cf3718443f075d2604b.pt,0,0.560417115688324
/home/user/prognosis_lst/feature/huaxi/pretrain/train/011bab98a195fbebd1757537e18da7c5.pt,1,0.7723984718322754
/home/user/prognosis_lst/feature/huaxi/pretrain/train/011bd7dae84652545eb33fcb339a31ed.pt,1,0.8185993432998657
/home/user/prognosis_lst/feature/huaxi/pretrain/train/012111b8c9429f5b01d191cdf9e9b451.pt,0,0.6721433401107788
/home/user/prognosis_lst/feature/huaxi/pretrain/train/012471bb74fde473e345f3225deed059.pt,1,0.7381577491760254
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01261972288ef5d8d77a31071dd43c47.pt,1,0.7882104516029358
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01283f8b0fed3d2d3c1e98624c88960d.pt,0,0.6437414884567261
/home/user/prognosis_lst/feature/huaxi/pretrain/train/012ad46aeae2e821403148294733127d.pt,0,0.5934741497039795
/home/user/prognosis_lst/feature/huaxi/pretrain/train/012c05a9726cc0fb893d6740e0146a89.pt,1,0.8810737729072571
/home/user/prognosis_lst/feature/huaxi/pretrain/train/012cad5ce14b04d415b7369e9805f24b.pt,0,0.7042935490608215
/home/user/prognosis_lst/feature/huaxi/pretrain/train/012ce63ed5f6b1e5d96deef65b4c2ef6.pt,1,0.7244715690612793
/home/user/prognosis_lst/feature/huaxi/pretrain/train/012cfb4c21cf43f6001be8d85f73d448.pt,1,0.7892805337905884
/home/user/prognosis_lst/feature/huaxi/pretrain/train/013068cc8c3d1775c89113c06cc70a8f.pt,1,0.7318713665008545
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0132b73c5004ddec6f303f68d1bb793e.pt,1,0.8330440521240234
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01369c5631cbfd598676964d0d0856b4.pt,1,0.7966568470001221
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01375367926ee4c0819c370f37ff4061.pt,1,0.6326212882995605
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0138632396b9990779a582818fcdcd14.pt,1,0.7438374757766724
/home/user/prognosis_lst/feature/huaxi/pretrain/train/013d088a1746a830c5f3b1e2d4b863f1.pt,1,0.7758293151855469
/home/user/prognosis_lst/feature/huaxi/pretrain/train/013e9bd0a634b0fad29019bd2bd9cfce.pt,1,0.8549007177352905
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0144e6a9f47bb8e441b72e0be412d16c.pt,1,0.8109111189842224
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0147237fe9e5007993d547802b794585.pt,1,0.654367208480835
/home/user/prognosis_lst/feature/huaxi/pretrain/train/014a50df63119ccc8c5799e1cf7e110e.pt,0,0.5797211527824402
/home/user/prognosis_lst/feature/huaxi/pretrain/train/014cfc1a87b38e7bbc77a2a5073ace89.pt,1,0.6497195959091187
/home/user/prognosis_lst/feature/huaxi/pretrain/train/014d4a14d4486cf91a53469ee709a113.pt,1,0.8185202479362488
/home/user/prognosis_lst/feature/huaxi/pretrain/train/014e3faad3551a35459565795dcb0181.pt,1,0.7768515944480896
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0150d414c244d432c24e8a38fb0045ad.pt,0,0.6965671181678772
/home/user/prognosis_lst/feature/huaxi/pretrain/train/015272d3635e04f908a38805cbc91d22.pt,0,0.9066765904426575
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0152b297711b28e3e9ca8da0cece9058.pt,1,0.8471646308898926
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0153534ec0122b6efc39f863e1f4a1eb.pt,1,0.8347052335739136
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01583fe8a22940beaca2e1dea0c22e1b.pt,1,0.747671365737915
/home/user/prognosis_lst/feature/huaxi/pretrain/train/015912bf09b81284b765dacc841c62bb.pt,1,0.9239915609359741
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01591830ed3fb12bca78cb8f6805a5a2.pt,1,0.7613154053688049
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0159674648e6fd1a896d811f9cae79c2.pt,1,0.8052005767822266
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0159ac417b96bfc441a86c6408f4f59d.pt,0,0.7573817372322083
/home/user/prognosis_lst/feature/huaxi/pretrain/train/015b8d108b24dd67363bef5e145e2ffd.pt,1,0.7268654108047485
/home/user/prognosis_lst/feature/huaxi/pretrain/train/015d33c4dbb668c0fa517351d528e775.pt,1,0.758831262588501
/home/user/prognosis_lst/feature/huaxi/pretrain/train/015d8405968b71160e72c23889d1ebf4.pt,1,0.9290873408317566
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0160e5ece577e13003f8b19164b3bb82.pt,1,0.9439100623130798
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0161a71b613c63be4aa7ea6c39de9de0.pt,1,0.7207402586936951
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01635ab87e24131e55bfc773247c51ad.pt,1,0.8130308389663696
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0169594d1a014fed49ef69c0189ce8e3.pt,1,0.8766037821769714
/home/user/prognosis_lst/feature/huaxi/pretrain/train/016ac9648db7f0b167e19b2c7dca57c1.pt,1,0.7335312962532043
/home/user/prognosis_lst/feature/huaxi/pretrain/train/016e15750965595bf58e064e94d986a3.pt,0,0.657917320728302
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0171bc0a6500f8ebee684b9d92c22d61.pt,1,0.7149609327316284
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0171eade51f95834ca08c7044c92076b.pt,1,0.7210243940353394
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01726efa19787aeadc80265bc6d8f6e7.pt,1,0.7001122832298279
/home/user/prognosis_lst/feature/huaxi/pretrain/train/017c9bb02cb2ded7d2d0b2053b8e2992.pt,1,0.6722539067268372
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0180462e256acb875982c2cd4ac011a3.pt,1,0.7751457095146179
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0182dc10f5f070b37ed382b8ffbf2212.pt,1,0.8005296587944031
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0185385610bd48d8586c97070ee43c9e.pt,1,0.6999964714050293
/home/user/prognosis_lst/feature/huaxi/pretrain/train/018550139376093b9ba04b32fe39712c.pt,0,0.6796804666519165
/home/user/prognosis_lst/feature/huaxi/pretrain/train/018bcb0b5bb5c5297a677027cb5f6491.pt,1,0.740563154220581
/home/user/prognosis_lst/feature/huaxi/pretrain/train/018c385d8d942ac20bff08f607fe3dd4.pt,1,0.7104771733283997
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0190a9554f60d5160a9fa024ad01de00.pt,1,0.9254801869392395
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0193521888f63d48e0a05b68aef1ba35.pt,1,0.8726261258125305
/home/user/prognosis_lst/feature/huaxi/pretrain/train/0193aac11e79734a70694887de5fa035.pt,1,0.7179859280586243
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01999b69e1bcc48ba0471699f0b34f80.pt,1,0.8240731358528137
/home/user/prognosis_lst/feature/huaxi/pretrain/train/019b6e8421e9616b9524c207915a4532.pt,1,0.8250691890716553
/home/user/prognosis_lst/feature/huaxi/pretrain/train/019cb3732dfafc4f22f4648f9df28ef5.pt,0,0.5389381051063538
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01a11917da6f64b95231984452a9c5c6.pt,0,0.7319376468658447
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01a3652d7a047f027576d237c37eb9f1.pt,1,0.6693859100341797
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01a7c82943e4d96abb1fdefef552dbf7.pt,1,0.7661065459251404
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01aa07ce2f93faac40c53473c2ebec8a.pt,1,0.7288561463356018
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01ab0ad01c255441bfb4682a0fe05a31.pt,1,0.736765444278717
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01aebe4c2f57953f210092b9a6db15db.pt,1,0.7508890628814697
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01b1efd70a20b3b920c6c8a15b5c1ba6.pt,0,0.7453188896179199
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01b3556ef023498a495f559ccdf53511.pt,1,0.6205611824989319
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01b46830ccdf66e818c7df7946413723.pt,1,0.9495508074760437
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01b72e9f0ed84e476442e7db23482593.pt,1,0.7874487638473511
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01ba9991420fd278f5624a99b9b31f6d.pt,1,0.9143723249435425
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01bb4703567ae800bfff5c7db20ce124.pt,1,0.9123735427856445
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01bc907068bbbdfeeb9a6528e42ed547.pt,1,0.6938070058822632
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01bd87d72d81e2fcb59ebdae59c6038b.pt,1,0.8231247663497925
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01be6499ffd0b862257b6661d238ba85.pt,1,0.821732759475708
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01c06d0ac72a0505d2a3b23d1b6cc1ec.pt,1,0.6208332180976868
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01c35585313908a269bc27e7328ef086.pt,1,0.8897376656532288
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01c3fcf4507bdd3763ce16d66b438332.pt,0,0.6537066102027893
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01c65bc332dd047f00c912606dcb4150.pt,1,0.795400083065033
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01ca0fe5351ba78304d430b1c3737dff.pt,1,0.6420812010765076
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01cd54b306651b3b5345d7df4bb6add7.pt,0,0.542836606502533
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01cd7de55dd03ee15a6fbc3012ed39e1.pt,1,0.7991510033607483
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01cec9d673455ede3bcf75866f2bfa84.pt,1,0.7182055115699768
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01cff51b81bd905219ad52c7c1d62399.pt,1,0.9214085936546326
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01d8b93a058c31a6c5f4f569f5113732.pt,1,0.9220183491706848
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01d95c07e95edf09cecc8ebe14589bb9.pt,1,0.9060114622116089
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01db2ec8a98f775b3299ad495fb13fb1.pt,1,0.8203787207603455
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01ddfe5c1dc51f14cba2af4b1ead737c.pt,1,0.6844145059585571
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01df14adff54c9b5dbf8bceaf19c7fe0.pt,1,0.8230754733085632
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01e0f7e4bb50f938d37d982c498d951e.pt,1,0.7755340933799744
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01e96148de5c12831cc45e2e2d5f102c.pt,0,0.6433926820755005
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01eaa6b3cbacc2789d7ede317256f48c.pt,1,0.687385082244873
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01ef6224247643b5ed8f3c418deda89a.pt,0,0.625713050365448
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01f27880fea0035847fe9be68a994595.pt,0,0.860923707485199
/home/user/prognosis_lst/feature/huaxi/pretrain/train/01f335c9e57b7c66b25b76c290ebe5d4.pt,1,0.5786285996437073
