feature_path,prediction,confidence,label,need_pull,sim_to_pseudo
/home/user/prognosis_lst/feature/lung1/pretrain/train/021aada6eba5ac702a816d5f1f4eda7a.pt,0,0.9866804480552672,0,True,0.7742671966552734
/home/user/prognosis_lst/feature/lung1/pretrain/train/021c8c6ee7ddd97070a2059e7d356e62.pt,0,0.9978812336921692,0,True,0.7738519310951233
/home/user/prognosis_lst/feature/lung1/pretrain/train/0220a17f44c1753c0796b384101ec2f4.pt,0,0.9999806880950928,0,True,0.6323726177215576
/home/user/prognosis_lst/feature/lung1/pretrain/train/02277a295e4f59f26fd4576388b609d6.pt,0,0.9785422086715698,0,True,0.7417514324188232
/home/user/prognosis_lst/feature/lung1/pretrain/train/02319ab54927d0df5bbdce0a314c9fdc.pt,0,0.9999948740005492,0,True,0.7688165307044983
/home/user/prognosis_lst/feature/lung1/pretrain/train/0233201d63566876c7a277e4b2f848c3.pt,0,0.9999611377716064,0,True,0.749961256980896
/home/user/prognosis_lst/feature/lung1/pretrain/train/02344fcf203c288e375626963e4e56c9.pt,0,0.9999144077301024,0,True,0.7429291009902954
/home/user/prognosis_lst/feature/lung1/pretrain/train/0239920aafadc15712bc7b67e3c45773.pt,0,0.9999929666519164,0,True,0.7561569809913635
/home/user/prognosis_lst/feature/lung1/pretrain/train/0243cd53af31cca5379d366e22dbc993.pt,0,0.9979621171951294,0,True,0.8092751502990723
/home/user/prognosis_lst/feature/lung1/pretrain/train/024ab9b7ea213d1c31a281d2e7835ac9.pt,0,0.9995135068893432,0,True,0.8017910122871399
/home/user/prognosis_lst/feature/lung1/pretrain/train/024f3a86a898f41fc562254283aeb0e1.pt,0,0.9928109049797058,0,True,0.7180384993553162
/home/user/prognosis_lst/feature/lung1/pretrain/train/024fb7c8b1ff2e221fa4f0c36e8d4828.pt,0,0.9999924898147584,0,True,0.6410967707633972
/home/user/prognosis_lst/feature/lung1/pretrain/train/025a68918ed7a9e964525086df619421.pt,0,0.9998138546943665,0,True,0.6587405204772949
/home/user/prognosis_lst/feature/lung1/pretrain/train/025ca8f22b379a265d02a5f47d2075e0.pt,0,0.9999879598617554,0,True,0.7554122805595398
/home/user/prognosis_lst/feature/lung1/pretrain/train/0270862241f91db7c7927caa3af93250.pt,0,0.9878038167953492,0,True,0.7192651033401489
/home/user/prognosis_lst/feature/lung1/pretrain/train/0271316792e1f940ddb9cb44c191b840.pt,0,0.9999154806137084,0,True,0.7760677933692932
/home/user/prognosis_lst/feature/lung1/pretrain/train/0271588cd55484d8a1b6e0f397334737.pt,0,0.9999984502792358,0,True,0.6107145547866821
/home/user/prognosis_lst/feature/lung1/pretrain/train/0274023719e908ddeb084c57801a9b02.pt,0,0.999068319797516,0,True,0.7800958156585693
/home/user/prognosis_lst/feature/lung1/pretrain/train/0279f5e479b236425283fd8b74255795.pt,0,0.9993333220481871,0,True,0.6283579468727112
/home/user/prognosis_lst/feature/lung1/pretrain/train/027d2fccd03cbd247c60498f615965a2.pt,0,0.9997476935386658,0,True,0.618874728679657
/home/user/prognosis_lst/feature/lung1/pretrain/train/02852f502650cc43e6f7472d1f45a9b4.pt,0,0.9998923540115356,0,True,0.6553695797920227
/home/user/prognosis_lst/feature/lung1/pretrain/train/028df142757d7c3dbe90a3adf11b0815.pt,0,0.9930400848388672,0,True,0.6941326856613159
/home/user/prognosis_lst/feature/lung1/pretrain/train/028e43b050c7c496a20792deb184da16.pt,0,0.9943528175354004,0,True,0.7103325128555298
/home/user/prognosis_lst/feature/lung1/pretrain/train/028e5295bab2d039a6a2760a2c94d567.pt,0,0.9999641180038452,0,True,0.6527411341667175
/home/user/prognosis_lst/feature/lung1/pretrain/train/0294b638fc4dd27dd373dfc5da51bc5c.pt,0,0.9999994039535522,0,True,0.6794446110725403
/home/user/prognosis_lst/feature/lung1/pretrain/train/02a0ec016c9aeeec7324980e2526b323.pt,0,0.9957401752471924,0,True,0.6223706007003784
/home/user/prognosis_lst/feature/lung1/pretrain/train/02a37ea769ad5de9a69ae8c2f7c8cb94.pt,0,0.9995995163917542,0,True,0.7079361081123352
/home/user/prognosis_lst/feature/lung1/pretrain/train/02a4607280fca3216c898459780c88ce.pt,0,0.9999942779541016,0,True,0.7061331272125244
/home/user/prognosis_lst/feature/lung1/pretrain/train/02a5f1c6d3afecdf59efa5d510b132f6.pt,0,0.9999948740005492,0,True,0.6173610091209412
/home/user/prognosis_lst/feature/lung1/pretrain/train/02a61be61b134e4b0268583e7853e9ca.pt,0,0.999768078327179,0,True,0.7376283407211304
/home/user/prognosis_lst/feature/lung1/pretrain/train/02aa4bd2fcfabe50b2c962fde39e2a43.pt,0,0.9998855590820312,0,True,0.6394429206848145
/home/user/prognosis_lst/feature/lung1/pretrain/train/02aafb7bf5f6350730cd9b9d51e31ad9.pt,0,0.9997826218605042,0,True,0.7770701050758362
/home/user/prognosis_lst/feature/lung1/pretrain/train/02aba133420fab4b5d41b42778859936.pt,0,0.9952601790428162,0,False,0.8400765061378479
/home/user/prognosis_lst/feature/lung1/pretrain/train/02ac341320a1efb51a51e95b21610e09.pt,0,0.9957180619239808,0,True,0.6848148107528687
/home/user/prognosis_lst/feature/lung1/pretrain/train/02b9f529a43f970433cccce5d74c2f4c.pt,0,0.9999009370803832,0,True,0.7254363894462585
/home/user/prognosis_lst/feature/lung1/pretrain/train/02c2f400758c35fede2747c4df0ecced.pt,0,0.99998939037323,0,True,0.6339107751846313
/home/user/prognosis_lst/feature/lung1/pretrain/train/02c817d4e0905a86ab37198b75b13a4a.pt,0,0.9999475479125975,0,True,0.7340767979621887
/home/user/prognosis_lst/feature/lung1/pretrain/train/02d4394943f790884828dff5ed868238.pt,0,0.999990701675415,0,False,0.888360857963562
/home/user/prognosis_lst/feature/lung1/pretrain/train/02e6602d07cbb182e222e7e3d4572935.pt,0,0.9985456466674804,0,True,0.6973036527633667
/home/user/prognosis_lst/feature/lung1/pretrain/train/02e902372bf90d8b3fcdf2d36cf2aedf.pt,0,0.995654821395874,0,True,0.675411581993103
/home/user/prognosis_lst/feature/lung1/pretrain/train/02ea6c044bf58a287c01e3c524ebb099.pt,0,0.9973526000976562,0,True,0.6871107816696167
/home/user/prognosis_lst/feature/lung1/pretrain/train/02eb01c87290bbe9227d901e7b4d8845.pt,0,0.9999994039535522,0,True,0.6264095306396484
/home/user/prognosis_lst/feature/lung1/pretrain/train/02ed27811d2b7f0d01829bd456ff9e2a.pt,0,0.99993634223938,0,True,0.6081259250640869
/home/user/prognosis_lst/feature/lung1/pretrain/train/02ed2f7242c8b641e200dadce56ed019.pt,0,0.9836366772651672,0,True,0.6209999322891235
/home/user/prognosis_lst/feature/lung1/pretrain/train/02f2a39c0da7b0115f0dc76c4497f4c4.pt,0,0.9910762310028076,0,True,0.7642754316329956
/home/user/prognosis_lst/feature/lung1/pretrain/train/0300e82b01996af285cb6abb4adf1335.pt,0,0.9999998807907104,0,True,0.6330451369285583
/home/user/prognosis_lst/feature/lung1/pretrain/train/030ad8fd160b3ffc62b3bb450770dba7.pt,0,0.9999979734420776,0,True,0.6208836436271667
/home/user/prognosis_lst/feature/lung1/pretrain/train/030de736a6ae835f297fa93d0149a6db.pt,0,0.9974900484085084,0,True,0.7178463935852051
/home/user/prognosis_lst/feature/lung1/pretrain/train/03175e56d6adf0ccc04b0643811541b8.pt,0,0.9986580610275269,0,False,0.8422842025756836
/home/user/prognosis_lst/feature/lung1/pretrain/train/03235ac53193a9a20d04adc69c9450f7.pt,0,0.9999566078186036,0,True,0.7219412326812744
/home/user/prognosis_lst/feature/lung1/pretrain/train/0326e1ae1cf9bebe712dee454514de86.pt,0,0.999991536140442,0,True,0.7786843180656433
/home/user/prognosis_lst/feature/lung1/pretrain/train/032c2aa4ece945d0d6c276dda4acf2a1.pt,0,0.9702911972999572,0,True,0.6149728894233704
/home/user/prognosis_lst/feature/lung1/pretrain/train/0331eba8b4cac3093d406895efbf16c8.pt,0,0.9968728423118592,0,False,0.9265916347503662
/home/user/prognosis_lst/feature/lung1/pretrain/train/0337924d122e7daefc2f328ce76caecf.pt,0,0.9999980926513672,0,True,0.7079796195030212
/home/user/prognosis_lst/feature/lung1/pretrain/train/033845d9cfff61af6d62aa1cb7fd2dad.pt,0,0.9998069405555724,0,True,0.729833722114563
/home/user/prognosis_lst/feature/lung1/pretrain/train/034e17d3e0e97f5aeb8c5af6f54da48b.pt,0,0.9999902248382568,0,True,0.8055912256240845
/home/user/prognosis_lst/feature/lung1/pretrain/train/0351fce928055f4f03f4c866c500906d.pt,0,0.9991957545280457,0,True,0.8027319312095642
/home/user/prognosis_lst/feature/lung1/pretrain/train/035b2cadafab2cccd581f5192f36a28f.pt,0,0.9938400387763976,0,True,0.618993878364563
/home/user/prognosis_lst/feature/lung1/pretrain/train/035e6d4a0d09f5c39f3a27160c6e9e4d.pt,0,0.999995231628418,0,True,0.6546207666397095
/home/user/prognosis_lst/feature/lung1/pretrain/train/036c9cf3ce88168e15ae5960ab39431c.pt,0,0.9999897480010986,0,False,0.8160263299942017
/home/user/prognosis_lst/feature/lung1/pretrain/train/0370646b35de5392f4c3be6242b4aad2.pt,0,0.9999614953994752,0,True,0.6733099222183228
/home/user/prognosis_lst/feature/lung1/pretrain/train/037389dcc16c9b1b5f83abf2281b3b61.pt,0,0.9998108744621276,0,True,0.6733073592185974
/home/user/prognosis_lst/feature/lung1/pretrain/train/03861f3aae0401883829ab4c864aedee.pt,0,0.9999836683273317,0,True,0.7543935179710388
/home/user/prognosis_lst/feature/lung1/pretrain/train/038823c2177697cb7226f80680918c7d.pt,0,0.9993288516998292,0,True,0.6821330189704895
/home/user/prognosis_lst/feature/lung1/pretrain/train/038ffa4d065d42c0a5c8fa0e83bc4c05.pt,0,0.999813973903656,0,True,0.7315647006034851
/home/user/prognosis_lst/feature/lung1/pretrain/train/0392a2c7b5f534193aa0a69bdb17d3b2.pt,0,0.99991774559021,0,True,0.7039216756820679
/home/user/prognosis_lst/feature/lung1/pretrain/train/0394f008d4e6924ba407922a6b1fd4ba.pt,0,0.9992119073867798,0,True,0.638420581817627
/home/user/prognosis_lst/feature/lung1/pretrain/train/03955b99f0519ded45a270f38b78b0b6.pt,0,0.9847357273101808,0,True,0.625360369682312
/home/user/prognosis_lst/feature/lung1/pretrain/train/03958ed77d588349894931e95309f1fb.pt,0,0.9923296570777892,0,True,0.7656055688858032
/home/user/prognosis_lst/feature/lung1/pretrain/train/03977d096ba3c9e5854aa8ca7623e2a0.pt,0,0.973620593547821,0,True,0.7316712141036987
/home/user/prognosis_lst/feature/lung1/pretrain/train/039b954932bf49ba1cbc9900f1613397.pt,0,0.9996132254600524,0,True,0.6843457818031311
/home/user/prognosis_lst/feature/lung1/pretrain/train/03a51904c37101111e4aaa82521b722f.pt,0,0.979140043258667,0,True,0.611556351184845
/home/user/prognosis_lst/feature/lung1/pretrain/train/03b0486eba8321f3f3034365d81df8ff.pt,0,0.9999243021011353,0,True,0.7258431911468506
/home/user/prognosis_lst/feature/lung1/pretrain/train/03bc5a24a3cd755f0c343f7929652fc3.pt,0,0.9999756813049316,0,True,0.6620369553565979
/home/user/prognosis_lst/feature/lung1/pretrain/train/03c156578a01de766e1575e8f112bdb9.pt,0,0.999756634235382,0,True,0.7016941905021667
/home/user/prognosis_lst/feature/lung1/pretrain/train/03c6746c08d6ffe4d6d44443ca15259a.pt,0,0.99607914686203,0,True,0.6182755827903748
/home/user/prognosis_lst/feature/lung1/pretrain/train/03c7e3e150e6295c0813af7c8b247bc9.pt,0,0.999800741672516,0,True,0.6605609655380249
/home/user/prognosis_lst/feature/lung1/pretrain/train/03ca182b529fc8acf9942cc937bae622.pt,0,0.9995867609977722,0,True,0.625878095626831
/home/user/prognosis_lst/feature/lung1/pretrain/train/03cf7d8bd7ba75feeba5bf945a9375f3.pt,0,0.999881148338318,0,True,0.6122147440910339
/home/user/prognosis_lst/feature/lung1/pretrain/train/03d2162742834af714aa45c88aa84d9e.pt,0,0.9764769673347472,0,True,0.7011615037918091
/home/user/prognosis_lst/feature/lung1/pretrain/train/03d32d08c06f2f0addfb149d256dc911.pt,0,0.9991938471794128,0,True,0.7056809067726135
/home/user/prognosis_lst/feature/lung1/pretrain/train/03d64121dd12e3de7894d7d974b76ab0.pt,0,0.9999943971633912,0,True,0.6647066473960876
/home/user/prognosis_lst/feature/lung1/pretrain/train/03db3a7a8699b66713f65db6a1eb3f63.pt,0,0.9928593635559082,0,True,0.7762970924377441
/home/user/prognosis_lst/feature/lung1/pretrain/train/03e183e8c0d983d5893277bdd3eef373.pt,0,0.9995338916778564,0,False,0.8599780797958374
/home/user/prognosis_lst/feature/lung1/pretrain/train/03e235b2db9da9c792a6854859809039.pt,0,0.9995054006576538,0,True,0.6919930577278137
/home/user/prognosis_lst/feature/lung1/pretrain/train/03ee5ef01e33b32900185caca4ed7f43.pt,0,0.9999830722808838,0,True,0.6651763319969177
/home/user/prognosis_lst/feature/lung1/pretrain/train/03f314f8ac6d1239a83e1befc455825c.pt,0,0.9999585151672364,0,True,0.6241476535797119
/home/user/prognosis_lst/feature/lung1/pretrain/train/03f35649e4df6ca034b6e0618a325379.pt,0,0.9997542500495912,0,True,0.6109857559204102
/home/user/prognosis_lst/feature/lung1/pretrain/train/03fa9513331fa87a69682d6f1a59ace0.pt,0,0.9934446811676024,0,True,0.7290512323379517
/home/user/prognosis_lst/feature/lung1/pretrain/train/040ec0a1c2639dbee43c6a5ffe038380.pt,0,0.9999802112579346,0,True,0.6183953285217285
/home/user/prognosis_lst/feature/lung1/pretrain/train/04104c760757292be1233ff798817807.pt,0,0.9999879598617554,0,True,0.6231939196586609
/home/user/prognosis_lst/feature/lung1/pretrain/train/041aafe1a2d7a211989f9cae3a67080c.pt,0,0.9937795996665956,0,True,0.6111752390861511
/home/user/prognosis_lst/feature/lung1/pretrain/train/0427eca12e768b49667dede903da1d2a.pt,0,0.9999563694000244,0,True,0.7313311696052551
/home/user/prognosis_lst/feature/lung1/pretrain/train/042f06ae825407dafba49a4b7cb90191.pt,0,0.9996440410614014,0,True,0.7878409624099731
/home/user/prognosis_lst/feature/lung1/pretrain/train/0437cf5c4b7a1581ebe0c06a554420de.pt,0,0.9999104738235474,0,True,0.7825639843940735
/home/user/prognosis_lst/feature/lung1/pretrain/train/043a50f3d9675f57a05f98a0b25ec07b.pt,0,0.999767243862152,0,True,0.6493639945983887
/home/user/prognosis_lst/feature/lung1/pretrain/train/043ff43880f552e88705054ab4dd1778.pt,0,0.9999905824661256,0,True,0.6841084957122803
/home/user/prognosis_lst/feature/lung1/pretrain/train/0440485c37b9320cccb4c7fd68c6b5ee.pt,0,0.9999412298202516,0,False,0.8447524309158325
/home/user/prognosis_lst/feature/lung1/pretrain/train/04468759f7c8dd3b5783850a8828ac90.pt,0,0.9999958276748656,0,True,0.7965595722198486
/home/user/prognosis_lst/feature/lung1/pretrain/train/044faae828ee7ed8bfbc35fd39e3e19d.pt,0,0.9999997615814208,0,True,0.643129825592041
/home/user/prognosis_lst/feature/lung1/pretrain/train/0455e79e38e290d8ecc00416d0c6dde2.pt,0,0.9999959468841552,0,True,0.6446320414543152
/home/user/prognosis_lst/feature/lung1/pretrain/train/04574e5be1b0f32596d7f0d3cb945899.pt,0,0.9869738817214966,0,True,0.7412400841712952
/home/user/prognosis_lst/feature/lung1/pretrain/train/045b123b2333662a398e7602db7c5976.pt,0,0.9996483325958252,0,True,0.7315597534179688
/home/user/prognosis_lst/feature/lung1/pretrain/train/0467d47a8c8fa4f8816caded227d57cf.pt,0,0.9998916387557985,0,True,0.6427645683288574
/home/user/prognosis_lst/feature/lung1/pretrain/train/046d36f5dc3a01fd8564b23d7dd7e1de.pt,0,0.9999889135360718,0,True,0.627465009689331
/home/user/prognosis_lst/feature/lung1/pretrain/train/046eee73e8b949e7d999f005161a53eb.pt,0,0.9999923706054688,0,True,0.759326696395874
/home/user/prognosis_lst/feature/lung1/pretrain/train/04752e561f9b416c72331e75a39aa821.pt,0,0.999996781349182,0,True,0.6440134048461914
/home/user/prognosis_lst/feature/lung1/pretrain/train/04781e066e5c69706cd95ef2123d6295.pt,0,0.9997568726539612,0,True,0.7099138498306274
/home/user/prognosis_lst/feature/lung1/pretrain/train/0479199384c564821c86bdf3ddb628e9.pt,0,0.9978500604629515,0,True,0.7089809775352478
/home/user/prognosis_lst/feature/lung1/pretrain/train/04798d8b8d45cd8266e256f4d70b2dbf.pt,0,0.9999825954437256,0,False,0.8831962943077087
/home/user/prognosis_lst/feature/lung1/pretrain/train/048a2d07845247769dc2d2c954887750.pt,0,0.9999791383743286,0,True,0.769137978553772
/home/user/prognosis_lst/feature/lung1/pretrain/train/049f2ff84b756dd65110e4fc2ba4e12c.pt,0,0.9998824596405028,0,True,0.7265916466712952
/home/user/prognosis_lst/feature/lung1/pretrain/train/04a4b4bd61e1b80bcc830b1374df7d8d.pt,0,0.9857195019721984,0,True,0.7495099902153015
/home/user/prognosis_lst/feature/lung1/pretrain/train/04a7a76f1676b499a40aeecc17ab4973.pt,0,0.9960391521453856,0,True,0.7168064117431641
/home/user/prognosis_lst/feature/lung1/pretrain/train/04a8d65fae42b862b1ffaa257ae8deb4.pt,0,0.9999929666519164,0,True,0.7327839136123657
/home/user/prognosis_lst/feature/lung1/pretrain/train/04abfd2e4a9c4c61c5a14ad523b8d00b.pt,0,0.999996781349182,0,True,0.6200934052467346
/home/user/prognosis_lst/feature/lung1/pretrain/train/04ac4a837a888cf6b4425689c467cd91.pt,0,0.9999752044677734,0,True,0.6488161087036133
/home/user/prognosis_lst/feature/lung1/pretrain/train/04aef9feda1dd8a5c19e7559a0d7e23b.pt,0,0.9985843896865844,0,True,0.6357282996177673
/home/user/prognosis_lst/feature/lung1/pretrain/train/04aff88b93035d3700414c3f3adf7238.pt,0,0.9999858140945436,0,True,0.7575870156288147
/home/user/prognosis_lst/feature/lung1/pretrain/train/04be95ff44a4876d3b612859a30408ea.pt,0,0.9975469708442688,0,True,0.720040500164032
/home/user/prognosis_lst/feature/lung1/pretrain/train/04c17ba6fb100e4b6f274a0f22b77d74.pt,0,0.9910566806793212,0,True,0.637300431728363
/home/user/prognosis_lst/feature/lung1/pretrain/train/04c68f80bc79eb57820ebac19e6b14c2.pt,0,0.997675597667694,0,True,0.6452758312225342
/home/user/prognosis_lst/feature/lung1/pretrain/train/04c9c40a92bb4b1fe582486389cf36e6.pt,0,0.9999977350234984,0,True,0.7033722996711731
/home/user/prognosis_lst/feature/lung1/pretrain/train/04cb63f5f29db504ad70630ad2cf399d.pt,0,0.9999496936798096,0,True,0.7435753345489502
/home/user/prognosis_lst/feature/lung1/pretrain/train/04d27e2c368a4812f79b150d46e4d9ee.pt,0,0.9999771118164062,0,True,0.8050053119659424
/home/user/prognosis_lst/feature/lung1/pretrain/train/04dc9bb1835b4f00d2f6f386e6a3d464.pt,0,0.9999206066131592,0,True,0.6842303276062012
/home/user/prognosis_lst/feature/lung1/pretrain/train/04e56d9f9b29cf6a15c528006d202772.pt,0,0.998068392276764,0,True,0.6212671995162964
/home/user/prognosis_lst/feature/lung1/pretrain/train/04e5bae168ff596d01498eb5834abe5a.pt,0,0.9998570680618286,0,True,0.6170331239700317
